sweep_id,rep,n,p,sigma,estimator,lambda,kappa,ISE,OpErr,OpErr2,RMSE,DiscErr,cell_label
1,0,500,10,0.1935873133509986,ols,0.0,56.74895466220939,0.023863289603061433,0.02901220500291154,0.0008417080391309653,0.19423876905018184,0.047928370593110184,p=10
1,1,500,10,0.1935873133509986,ols,0.0,56.88560509260018,0.02226871325481935,0.028099600344448444,0.0007895875395177271,0.19418956010717328,0.04867813292007279,p=10
1,2,500,10,0.1935873133509986,ols,0.0,51.59344119221968,0.01848667619428153,0.02673436382047781,0.000714726208885673,0.1959004587572674,0.046922704505348974,p=10
1,3,500,10,0.1935873133509986,ols,0.0,55.76333880874798,0.018805290376837373,0.02870225426763924,0.0008238194000442149,0.19683592636053943,0.04657735291634803,p=10
1,4,500,10,0.1935873133509986,ols,0.0,49.66245212757915,0.015084742636313082,0.024758674187566703,0.0006129919475260817,0.19752565940900382,0.04597751018121817,p=10
1,5,500,10,0.1935873133509986,ols,0.0,54.056039500651174,0.019686741228166764,0.02946423974997644,0.0008681414240440915,0.19394504767508558,0.04948337725663709,p=10
1,6,500,10,0.1935873133509986,ols,0.0,50.44626014295686,0.016448431043004263,0.02613937463621164,0.0006832669063722244,0.19784974524983484,0.045886427100107596,p=10
1,7,500,10,0.1935873133509986,ols,0.0,45.8318005786625,0.013565538488514741,0.025483488124837517,0.0006494081670087348,0.1968141271974251,0.04841736570149537,p=10
1,8,500,10,0.1935873133509986,ols,0.0,58.326623379337875,0.013125900806210735,0.0240544602613143,0.0005786170584631487,0.19437816608255484,0.045498947303606964,p=10
1,9,500,10,0.1935873133509986,ols,0.0,57.2262917316775,0.019450442539956675,0.02728634512068638,0.0007445446300452054,0.1949402082525177,0.04716625933844793,p=10
1,10,500,10,0.1935873133509986,ols,0.0,56.08621402488953,0.022257574218518265,0.027707277414898736,0.0007676932217461576,0.19443432598443883,0.04768206967234273,p=10
1,11,500,10,0.1935873133509986,ols,0.0,54.1683422985864,0.017381715956495656,0.028703571641862716,0.0008238950249995455,0.19402445139913457,0.04838365763951227,p=10
1,12,500,10,0.1935873133509986,ols,0.0,50.76683448121209,0.01948436294492302,0.028824826195014676,0.0008308706051728043,0.19559437852627076,0.047207873530991956,p=10
1,13,500,10,0.1935873133509986,ols,0.0,58.747474739201145,0.017182745147979205,0.026504616885414563,0.0007024947162426028,0.19458330605690738,0.04831906587703823,p=10
1,14,500,10,0.1935873133509986,ols,0.0,50.52349777727691,0.02258601513458515,0.02964791408777072,0.0008789988097558334,0.19661341563849044,0.046568168937616804,p=10
1,15,500,10,0.1935873133509986,ols,0.0,49.97048669138303,0.016640488631451147,0.02889498648749637,0.0008349202441125978,0.1980902616697623,0.04600394247521908,p=10
1,16,500,10,0.1935873133509986,ols,0.0,56.292664460348256,0.02184506331192574,0.028210309251815467,0.0007958215480830653,0.19386852974530883,0.04614994870785508,p=10
1,17,500,10,0.1935873133509986,ols,0.0,48.310267340864094,0.015927911972484166,0.028094592296133026,0.0007893061162859372,0.1995846101673343,0.04781249956499268,p=10
1,18,500,10,0.1935873133509986,ols,0.0,58.09712835797253,0.0139301085488238,0.026113109421129214,0.0006818944836398673,0.19306102517150348,0.047736767110249406,p=10
1,19,500,10,0.1935873133509986,ols,0.0,59.69090092605347,0.019451557506564097,0.02483193371542439,0.0006166249320472305,0.19475148047657023,0.04563595686060788,p=10
1,20,500,10,0.1935873133509986,ols,0.0,49.659982337209826,0.02170463571367244,0.027815474856623792,0.0007737006414994704,0.19478169580372853,0.04599068076579251,p=10
1,21,500,10,0.1935873133509986,ols,0.0,50.82066298224088,0.024011418520699403,0.02987616133599722,0.0008925850161745353,0.19634109273675798,0.04630314066222465,p=10
1,22,500,10,0.1935873133509986,ols,0.0,50.85188706427929,0.017858920863640767,0.027556634955272333,0.000759368130058137,0.1964585206968569,0.04428535326421433,p=10
1,23,500,10,0.1935873133509986,ols,0.0,52.43633558652953,0.021087109153006888,0.02799680365023601,0.0007838210146298684,0.1923041465329348,0.04617246877370033,p=10
