sweep_id,rep,n,p,sigma,estimator,lambda,kappa,ISE,OpErr,OpErr2,RMSE,DiscErr,cell_label
3,13,20,40,0.1935873133509986,ridge,0.46415888336127725,8.919889091066095e+17,0.23278134817988236,0.09434873259095146,0.008901683341518866,0.21662591302377054,0.0002151880667383136,"p=40,n=p/2"
3,14,20,40,0.1935873133509986,ridge,1.0,2.233036873526757e+18,0.11437888172200457,0.08841053615805976,0.007816422903755591,0.21324528652164756,0.00022116636734057548,"p=40,n=p/2"
3,15,20,40,0.1935873133509986,ridge,0.46415888336127725,4.764185581180927e+18,0.23009221924421908,0.10528307446863372,0.011084525769567873,0.22129196881384078,0.000215398645545777,"p=40,n=p/2"
3,16,20,40,0.1935873133509986,ridge,1.0,1.3794576312478807e+18,0.12949837966721256,0.1009058862270601,0.010181997875268396,0.2189017341189312,0.00022193070048346638,"p=40,n=p/2"
3,17,20,40,0.1935873133509986,ridge,0.46415888336127725,2.9620836276525865e+18,0.24476806489881603,0.09603837960632194,0.009223370357407995,0.21353388263140327,0.00022028557462212185,"p=40,n=p/2"
3,18,20,40,0.1935873133509986,ridge,0.46415888336127725,2.6397953178030735e+18,0.22240113167713954,0.09626739453729843,0.009267411250999877,0.2152450877695005,0.00022531665857985944,"p=40,n=p/2"
3,19,20,40,0.1935873133509986,ridge,0.46415888336127725,1.250804526346069e+19,0.20465428409728176,0.10029437438832252,0.010058961533945003,0.21818291069003737,0.00022154785369037167,"p=40,n=p/2"
3,20,20,40,0.1935873133509986,ridge,1.0,3.448855775995604e+18,0.09324546828042476,0.08255078400942707,0.00681463194057108,0.20998915961885314,0.00022644835128438637,"p=40,n=p/2"
3,21,20,40,0.1935873133509986,ridge,0.46415888336127725,7.641420236552155e+17,0.2249225849329391,0.08853360435602177,0.007838199100268596,0.21361461144862495,0.00022035735204958238,"p=40,n=p/2"
3,22,20,40,0.1935873133509986,ridge,1.0,2.1802326839673057e+18,0.12521656763473513,0.10217517959245982,0.01043976732475142,0.21909836868527188,0.00021871187188661302,"p=40,n=p/2"
3,23,20,40,0.1935873133509986,ridge,0.46415888336127725,1.7438562152129372e+18,0.24947738826219074,0.10247977926606062,0.01050210515842051,0.2178452699362225,0.00021643308989418927,"p=40,n=p/2"
